,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Aldıkları Hizmet Sayısı,Aldıkları Hizmet Başına Aylık Ortalama Ücreti,Sözleşmeli Mi?,Otomatik Ödeme mi?,Streaming,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_Kısa Süreli Müşteri,Tenure_Group_Orta Süreli Müşteri,Tenure_Group_Uzun Süreli Müşteri
5350,1172-VIYBP,1,0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,3686.05,0,5,13.940000000000001,1,1,1,False,False,False,True,False,False,False,False,True,False
5351,5649-VUKMC,0,0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,1115.15,1,5,19.1,1,0,1,True,False,True,False,False,False,True,False,False,False
5352,6559-PDZLR,1,0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,0,6,16.441666666666666,0,0,1,True,False,False,False,False,True,False,True,False,False
5353,8992-OBVDG,1,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,0,4,15.4125,0,0,1,False,False,False,False,False,False,True,True,False,False
5354,4273-MBHYA,0,0,0,1,1,1,0,0,0,0,0,1,1,1,89.35,89.35,0,4,22.3375,0,0,1,True,False,False,False,False,True,False,False,False,False
5355,4724-WXVWF,1,0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,4445.3,0,5,19.080000000000002,0,0,1,True,False,False,False,False,True,False,False,True,False
5356,5701-GUXDC,0,0,1,0,26,0,0,1,0,1,0,0,0,0,35.4,978.6,0,3,11.799999999999999,1,1,0,False,False,True,False,True,False,False,True,False,False
5357,1460-UZPRJ,1,0,1,0,60,1,0,0,0,0,0,0,0,0,19.95,1258.15,0,1,19.95,1,0,0,False,True,False,True,False,False,True,False,True,False
5358,6082-GLJIX,1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,1,19.25,0,0,0,False,True,False,False,False,False,True,True,False,False
5359,5143-EGQFK,0,1,0,0,10,0,0,0,0,0,1,0,0,1,29.65,291.4,1,2,14.825,0,0,0,False,False,False,False,False,True,False,False,False,False
5360,4919-IKATY,1,0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1,4,21.125,0,0,0,True,False,False,False,False,True,False,False,False,False
5361,2495-TTHBQ,0,0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,84.75,0,1,20.4,1,0,0,False,True,True,False,False,False,True,False,False,False
5362,0485-ZBSLN,1,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,1,24.75,1,1,0,False,True,False,True,True,False,False,False,False,True
5363,3810-PJUHR,1,0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,0,1,25.35,1,0,0,False,True,False,True,False,False,True,False,False,True
5364,9050-QLROH,1,0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,1597.25,1,4,22.675,0,1,1,True,False,False,False,True,False,False,True,False,False
5365,0847-HGRML,1,0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,0,1,20.0,1,1,0,False,True,False,True,False,False,False,False,False,True
5366,8232-CTLKO,0,0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0,4,14.9375,1,0,1,False,False,False,True,False,True,False,False,False,True
5367,9227-YBAXE,0,0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0,7,11.785714285714286,1,1,1,False,False,False,True,False,False,False,False,False,True
5368,6168-WFVVF,0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,1,2,35.15,0,0,0,True,False,False,False,False,True,False,False,False,False
5369,9860-LISIZ,0,0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,0,1,20.35,0,0,0,False,True,False,False,False,False,True,True,False,False
5370,0112-QAWRZ,1,0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,1442.2,0,4,22.7,0,1,1,True,False,False,False,False,False,False,True,False,False
5371,0877-SDMBN,0,0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,5639.05,1,6,17.325,1,1,1,True,False,True,False,False,False,False,False,True,False
5372,2786-GCDPI,0,1,0,0,50,1,1,0,0,1,1,1,1,1,104.95,5222.35,0,6,17.491666666666667,0,0,1,True,False,False,False,False,True,False,False,True,False
5373,4043-MKDTV,1,0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,7291.75,0,7,15.035714285714286,1,0,1,True,False,False,True,False,True,False,False,False,True
5374,8065-YKXKD,0,0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,2,37.375,0,0,0,True,False,False,False,False,True,False,False,False,False
5375,9637-EIHEQ,0,0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,1,3,16.933333333333334,0,0,0,False,False,False,False,False,True,False,False,False,False
5376,9229-RQABD,1,0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,0,1,23.75,1,0,0,False,True,True,False,False,False,True,True,False,False
5377,8313-KTIHG,1,0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,0,4,15.325,0,0,1,False,False,False,False,False,True,False,False,False,False
5378,5320-BRKGK,0,0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,4415.75,0,6,12.633333333333333,1,0,1,False,False,False,True,False,False,True,False,True,False
5379,6284-KMNUF,0,0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,0,5,19.6,1,0,1,True,False,True,False,False,True,False,False,True,False
5380,9689-PTNPG,1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,1,3,26.75,0,0,1,True,False,False,False,False,True,False,False,False,False
5381,9465-RWMXL,1,0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,1,3,26.3,0,0,0,True,False,False,False,False,True,False,True,False,False
5382,6229-UOLQL,1,0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,0,5,10.4,1,0,1,False,False,True,False,False,False,True,False,True,False
5383,2362-IBOOY,1,0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1,3,28.25,0,0,1,True,False,False,False,False,True,False,True,False,False
5384,3137-LUPIX,0,0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0,4,16.1,0,0,1,False,False,False,False,False,False,True,False,False,False
5385,0843-WTBXE,1,0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1,3,28.483333333333334,0,1,1,True,False,False,False,False,False,False,False,True,False
5386,6143-JQKEA,1,0,0,0,10,1,0,0,0,0,0,0,0,1,45.8,436.2,0,2,22.9,0,1,0,False,False,False,False,True,False,False,False,False,False
5387,8676-OOQEJ,1,0,0,0,4,0,0,0,0,0,1,0,0,0,30.5,118.4,0,2,15.25,0,0,0,False,False,False,False,False,True,False,False,False,False
5388,5515-IDEJJ,1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.9,19.9,1,1,19.9,0,0,0,False,True,False,False,False,False,True,False,False,False
5389,9701-CDXHR,0,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,0,2,34.575,0,0,0,True,False,False,False,False,False,True,False,True,False
5390,7450-NWRTR,1,1,0,0,12,1,1,0,0,1,0,1,1,1,99.45,1200.15,1,5,19.89,0,0,1,True,False,False,False,False,True,False,False,False,False
5391,8124-NZVGJ,0,0,0,0,6,0,0,0,0,0,1,1,1,1,49.25,255.6,0,4,12.3125,1,0,1,False,False,True,False,False,False,True,False,False,False
5392,2162-FRZAA,1,0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,0,4,9.8375,1,1,0,False,False,False,True,False,False,False,False,False,True
5393,5376-DEQCP,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,2,35.3,0,0,0,True,False,False,False,False,True,False,False,False,False
5394,5118-MUEYH,0,0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0,6,17.516666666666666,0,1,1,True,False,False,False,True,False,False,False,True,False
5395,9095-HFAFX,0,0,0,0,5,1,0,0,0,0,0,1,0,1,81.0,389.6,1,3,27.0,0,1,1,True,False,False,False,True,False,False,False,False,False
5396,5627-TVBPP,0,0,0,1,35,1,0,0,0,0,0,0,0,1,20.1,644.5,0,1,20.1,1,1,0,False,True,True,False,True,False,False,True,False,False
5397,2379-ENZGV,1,0,0,0,6,1,0,0,1,0,0,1,0,1,84.85,523.5,1,4,21.2125,0,0,1,True,False,False,False,False,True,False,False,False,False
5398,3936-QQFLL,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,0,1,19.75,0,0,0,False,True,False,False,False,False,True,False,False,False
5399,2589-AYCRP,0,0,0,0,50,1,0,0,0,0,0,0,0,0,19.75,989.05,0,1,19.75,1,1,0,False,True,True,False,False,False,False,False,True,False
5400,4067-HLYQI,0,0,0,0,33,1,0,0,0,0,0,0,0,1,70.4,2406.1,0,2,35.2,0,1,0,True,False,False,False,False,False,False,True,False,False
5401,5124-EOGYE,1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.45,638.55,0,1,20.45,1,0,0,False,True,False,True,False,False,True,True,False,False
5402,5057-RKGLH,0,0,1,1,9,1,0,0,0,0,0,0,0,0,20.35,191.1,0,1,20.35,1,0,0,False,True,False,True,False,False,True,False,False,False
5403,0292-WEGCH,0,0,1,1,54,1,1,0,1,1,1,1,1,1,86.2,4524.05,0,7,12.314285714285715,0,0,1,False,False,False,False,False,True,False,False,True,False
5404,8910-ICHIU,0,0,0,0,46,1,0,1,1,1,0,1,0,1,95.65,4664.2,0,6,15.941666666666668,1,1,1,True,False,True,False,True,False,False,False,True,False
5405,4097-YODCF,1,0,0,1,34,1,1,1,1,0,0,1,1,1,103.8,3470.8,0,6,17.3,1,0,1,True,False,True,False,False,True,False,True,False,False
5406,9715-WZCLW,1,0,1,1,71,1,1,1,0,0,0,1,1,1,97.2,6910.3,0,5,19.44,1,0,1,True,False,False,True,False,True,False,False,False,True
5407,9786-YWNHU,0,0,1,1,63,1,0,1,1,1,1,0,0,0,63.55,4014.2,0,6,10.591666666666667,1,0,0,False,False,False,True,False,False,True,False,False,True
5408,6407-GSJNL,0,0,0,0,51,1,1,0,0,0,0,0,0,0,24.95,1288.0,0,1,24.95,1,1,0,False,True,False,True,False,False,False,False,True,False
5409,6005-OBZPH,0,1,0,0,26,1,1,0,1,0,0,1,0,1,89.15,2277.65,1,4,22.2875,0,0,1,True,False,False,False,False,True,False,True,False,False
5410,4049-ZPALD,0,0,1,0,64,1,0,1,0,1,0,1,1,1,99.0,6375.8,0,6,16.5,1,1,1,True,False,False,True,False,False,False,False,False,True
5411,7932-WPTDS,0,1,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,1,24.8,0,0,0,False,False,False,False,False,True,False,False,False,False
5412,3733-UOCWF,1,1,1,0,61,1,1,0,1,0,1,0,0,1,85.55,5251.75,0,4,21.3875,1,1,0,True,False,True,False,False,False,False,False,False,True
5413,6833-JMZYP,0,0,0,0,15,1,0,0,0,1,0,1,1,1,94.0,1505.45,0,5,18.8,0,1,1,True,False,False,False,True,False,False,True,False,False
5414,2722-VOJQL,1,0,0,0,64,1,1,0,1,0,1,1,1,1,105.65,6903.1,1,6,17.608333333333334,1,1,1,True,False,True,False,True,False,False,False,False,True
5415,1310-QRITU,0,0,0,0,18,1,1,0,0,0,0,0,0,1,50.3,913.3,0,2,25.15,0,0,0,False,False,False,False,False,True,False,True,False,False
5416,8961-QDZZJ,0,0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,0,5,19.0,1,0,1,True,False,True,False,False,True,False,False,True,False
5417,9715-SBVSU,1,0,1,1,14,1,0,1,1,0,0,0,1,1,61.4,815.55,0,5,12.28,1,1,1,False,False,False,True,False,False,False,True,False,False
5418,8490-BXHEO,1,1,0,0,18,1,1,0,1,0,0,0,0,1,80.55,1411.65,0,3,26.849999999999998,0,1,0,True,False,False,False,True,False,False,True,False,False
5419,7173-TETGO,0,1,1,0,72,1,1,1,0,0,0,0,0,0,78.5,5602.25,0,3,26.166666666666668,1,1,0,True,False,False,True,False,False,False,False,False,True
5420,7929-SKFGK,1,0,1,0,70,1,1,1,1,1,1,1,1,0,114.3,8244.3,0,8,14.2875,1,1,1,True,False,False,True,True,False,False,False,False,True
5421,2300-RQGOI,0,0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,1,20.05,1,0,0,False,True,False,True,False,False,True,False,True,False
5422,3563-SVYLG,1,0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,0,6,10.441666666666666,1,1,0,False,False,False,True,True,False,False,False,False,True
5423,5228-EXCET,1,0,0,0,13,1,0,0,0,0,0,0,1,1,80.85,1008.7,1,3,26.95,0,0,1,True,False,False,False,False,True,False,True,False,False
5424,6435-VWCCY,1,1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,0,5,18.54,1,1,1,True,False,False,True,True,False,False,False,False,True
5425,4998-IKFSE,0,0,0,0,30,1,1,0,0,1,0,1,1,0,100.45,3096.9,0,5,20.09,0,0,1,True,False,False,False,False,True,False,True,False,False
5426,8630-QSGXK,1,0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,0,5,15.040000000000001,1,1,1,False,False,False,True,False,False,False,False,True,False
5427,2455-USLMV,0,0,0,0,31,1,1,1,0,1,0,0,0,1,84.75,2613.4,0,4,21.1875,0,1,0,True,False,False,False,True,False,False,True,False,False
5428,7394-FKDNK,0,0,1,0,9,1,0,0,0,0,0,1,1,0,89.45,853.1,1,4,22.3625,0,0,1,True,False,False,False,False,True,False,False,False,False
5429,9488-FVZCC,0,0,1,1,72,1,1,1,1,1,1,0,1,1,79.5,5661.7,0,7,11.357142857142858,1,1,1,False,False,False,True,False,False,False,False,False,True
5430,6331-LWDTQ,1,0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,1,4,18.0375,0,1,1,False,False,False,False,True,False,False,False,False,False
5431,5995-WWKKG,0,0,0,0,37,1,0,0,0,0,0,0,0,1,19.8,695.05,0,1,19.8,1,0,0,False,True,True,False,False,True,False,False,True,False
5432,1597-FZREH,0,0,0,0,2,1,0,0,0,1,1,1,1,0,76.4,160.8,1,6,12.733333333333334,0,0,1,False,False,False,False,False,True,False,False,False,False
5433,7879-CGSFV,1,0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,0,6,16.816666666666666,1,0,1,True,False,True,False,False,False,True,False,True,False
5434,9921-EZKBY,1,0,0,1,33,1,1,1,0,1,0,0,1,1,95.3,3275.15,0,5,19.06,0,1,1,True,False,False,False,False,False,False,True,False,False
5435,7432-FFVAR,0,0,1,1,46,1,0,0,0,1,1,0,1,0,90.95,4236.6,0,5,18.19,1,1,1,True,False,True,False,False,False,False,False,True,False
5436,7246-ZGQDF,0,0,0,1,1,1,0,1,0,0,1,0,0,0,54.5,54.5,0,4,13.625,0,0,0,False,False,False,False,False,True,False,False,False,False
5437,7000-WCEVQ,0,1,0,0,20,1,1,0,0,0,0,0,1,1,61.6,1174.35,1,3,20.533333333333335,0,0,1,False,False,False,False,False,False,True,True,False,False
5438,0727-IWKVK,1,0,1,0,9,1,0,0,1,1,0,0,0,1,79.9,741.7,1,4,19.975,0,0,0,True,False,False,False,False,True,False,False,False,False
5439,5959-BELXA,1,1,0,0,32,1,1,0,0,0,0,1,1,1,96.15,3019.25,1,4,24.0375,0,1,1,True,False,False,False,True,False,False,True,False,False
5440,4456-RHSNB,0,0,1,1,19,1,0,0,0,1,0,0,0,1,49.6,962.9,0,3,16.533333333333335,0,1,0,False,False,False,False,False,False,False,True,False,False
5441,3512-IZIKN,0,0,1,0,70,1,1,1,0,1,1,0,0,0,65.3,4759.75,1,5,13.059999999999999,1,1,0,False,False,False,True,True,False,False,False,False,True
5442,2481-SBOYW,0,0,0,1,61,1,1,0,0,0,0,0,0,1,25.0,1498.35,0,1,25.0,1,1,0,False,True,False,True,True,False,False,False,False,True
5443,7109-MFBYV,1,0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,0,2,22.725,0,0,0,False,False,False,False,False,True,False,True,False,False
5444,1833-TCXKK,1,0,1,0,45,1,1,0,1,1,0,1,1,1,107.75,4882.8,0,6,17.958333333333332,0,1,1,True,False,False,False,False,False,False,False,True,False
5445,1832-PEUTS,1,0,1,1,62,1,1,0,0,1,0,1,0,1,89.1,5411.65,0,4,22.275,1,1,1,True,False,False,True,True,False,False,False,False,True
5446,6141-OOXUQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,1,19.65,0,0,0,False,True,False,False,False,False,True,False,False,False
5447,8660-BUETV,0,0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,0,2,22.375,0,0,0,False,False,False,False,False,False,True,False,False,False
5448,0580-PIQHM,0,0,1,1,41,1,1,1,1,1,0,0,1,1,101.6,3930.55,0,6,16.933333333333334,1,1,1,True,False,True,False,False,False,False,False,True,False
5449,5696-CEIQJ,1,0,1,1,67,1,0,0,1,1,1,1,1,0,103.15,6895.5,0,7,14.735714285714286,1,1,1,True,False,False,True,False,False,False,False,False,True
5450,7503-ZGUZJ,1,0,0,0,1,1,1,0,0,0,0,1,0,1,84.65,84.65,1,3,28.21666666666667,0,0,1,True,False,False,False,False,False,True,False,False,False
5451,1696-HXOWK,0,0,1,0,71,1,1,1,1,0,0,1,0,0,95.65,6856.95,0,5,19.130000000000003,1,0,1,True,False,True,False,False,False,True,False,False,True
5452,3026-ATZYV,0,0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,0,6,12.516666666666666,1,1,1,False,False,True,False,False,False,False,False,True,False
5453,4012-YCFAI,1,0,1,0,60,1,0,1,1,0,1,0,0,1,61.35,3766.2,0,5,12.27,1,0,0,False,False,False,True,False,False,True,False,True,False
5454,2506-TNFCO,0,1,1,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,2,34.775,0,0,0,True,False,False,False,False,True,False,False,False,False
5455,9970-QBCDA,0,0,0,0,6,1,0,0,0,0,0,0,0,0,19.7,129.55,0,1,19.7,0,1,0,False,True,False,False,True,False,False,False,False,False
5456,8718-PTMEZ,0,0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,1,2,15.525,0,0,0,False,False,False,False,False,True,False,True,False,False
5457,9496-IVVRP,0,0,1,1,11,1,0,1,0,0,0,0,0,0,51.0,581.7,0,3,17.0,0,1,0,False,False,False,False,False,False,False,False,False,False
5458,2207-OBZNX,1,0,0,0,7,1,0,1,0,0,0,0,0,1,51.0,354.05,1,3,17.0,0,0,0,False,False,False,False,False,False,True,False,False,False
5459,2657-VPXTA,0,0,1,1,10,1,0,0,0,0,0,1,1,1,88.85,929.45,0,4,22.2125,0,0,1,True,False,False,False,False,True,False,False,False,False
5460,6551-VLJMV,1,0,1,0,34,1,0,0,0,0,0,0,0,0,20.05,679.0,0,1,20.05,1,1,0,False,True,False,True,True,False,False,True,False,False
5461,1221-GHZEP,0,0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,0,5,13.02,1,0,1,False,False,False,True,False,False,True,False,False,True
5462,9289-LBQVU,1,0,1,0,64,1,1,0,1,0,1,0,1,1,70.15,4480.7,0,5,14.030000000000001,1,0,1,False,False,True,False,False,False,True,False,False,True
5463,6142-VSJQO,0,0,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1,2,22.175,0,1,0,False,False,False,False,False,False,False,False,False,False
5464,3458-IDMFK,1,0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,0,1,20.75,1,0,0,False,True,False,True,False,False,True,True,False,False
5465,6933-FHBZC,0,0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,0,4,14.0125,1,0,0,False,False,True,False,False,False,True,True,False,False
5466,0221-NAUXK,1,0,0,1,10,1,0,0,0,0,0,0,0,1,19.95,219.5,0,1,19.95,1,1,0,False,True,True,False,False,False,False,False,False,False
5467,9770-KXGQU,0,0,0,0,53,1,1,1,1,1,0,1,0,0,98.6,5311.85,0,6,16.433333333333334,1,0,1,True,False,True,False,False,False,True,False,True,False
5468,6437-UKHMV,0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,1,3,26.566666666666666,0,0,1,True,False,False,False,False,True,False,False,False,False
5469,6538-POCHL,1,0,0,0,33,1,0,0,1,1,0,0,0,1,79.0,2576.8,0,4,19.75,0,1,0,True,False,False,False,True,False,False,True,False,False
5470,6726-NNFWD,0,1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,0,5,17.89,1,1,1,True,False,False,True,True,False,False,False,False,True
5471,3002-WQZWT,0,0,0,0,29,1,1,0,0,0,0,0,0,1,74.2,1993.25,0,2,37.1,0,0,0,True,False,False,False,False,True,False,True,False,False
5472,4277-UDIEF,1,0,1,1,24,1,1,1,0,0,1,1,1,0,81.0,1923.85,0,6,13.5,0,1,1,False,False,False,False,False,False,False,True,False,False
5473,1208-NBVFH,1,0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,0,3,16.533333333333335,0,0,0,False,False,False,False,False,True,False,True,False,False
5474,4912-PIGUY,0,0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,0,3,28.2,0,0,1,True,False,False,False,False,True,False,False,False,False
5475,1114-CENIM,1,0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,1,3,18.333333333333332,0,1,0,False,False,False,False,True,False,False,False,True,False
5476,6060-DRTNL,0,1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,1,4,21.2125,0,0,1,True,False,False,False,False,False,True,False,False,False
5477,2725-TTRIQ,0,0,1,1,72,1,1,1,0,1,1,1,1,1,84.2,5986.55,0,7,12.028571428571428,1,1,1,False,False,False,True,False,False,False,False,False,True
5478,3374-TTZTK,1,0,1,0,52,1,0,1,1,1,1,1,1,1,106.3,5487.0,0,8,13.2875,1,0,1,True,False,False,True,False,True,False,False,True,False
5479,8990-ZXLSU,0,0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,2,34.525,0,0,0,True,False,False,False,False,True,False,False,False,False
5480,2275-RBYQS,0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,2,22.7,0,0,0,False,False,False,False,False,False,True,False,False,False
5481,8473-VUVJN,1,1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,1,2,36.825,0,0,0,True,False,False,False,False,True,False,False,False,False
5482,6289-CPNLD,1,0,1,1,33,1,0,0,0,1,1,1,1,1,73.9,2405.05,1,6,12.316666666666668,1,0,1,False,False,True,False,False,False,True,True,False,False
5483,5536-SLHPM,0,0,1,0,55,1,1,0,0,1,0,0,0,1,77.75,4458.15,1,3,25.916666666666668,0,0,0,True,False,False,False,False,True,False,False,True,False
5484,4419-UJMUS,1,0,1,1,69,1,1,0,0,0,1,1,1,1,99.35,6856.45,0,5,19.869999999999997,1,0,1,True,False,False,True,False,True,False,False,False,True
5485,7794-JASDG,1,0,0,0,1,1,0,1,0,0,0,0,0,1,50.75,50.75,0,3,16.916666666666668,0,0,0,False,False,False,False,False,False,True,False,False,False
5486,7609-YBPXG,1,0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,7,12.442857142857141,1,1,1,False,False,False,True,False,False,False,False,True,False
5487,5519-TEEUH,1,0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,0,1,20.15,1,0,0,False,True,True,False,False,False,True,True,False,False
5488,7856-GANIL,1,1,1,0,45,1,1,0,1,1,1,1,0,1,98.7,4525.8,0,6,16.45,1,1,1,True,False,True,False,False,False,False,False,True,False
5489,0804-XBFBV,0,0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,0,1,25.2,0,0,0,False,False,False,False,False,True,False,False,False,False
5490,2676-OXPPQ,1,0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,4,13.925,0,1,0,False,False,False,False,False,False,False,False,False,False
5491,3703-TTEPD,1,0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,0,5,13.069999999999999,0,1,1,False,False,False,False,False,False,False,True,False,False
5492,2799-TSLAG,0,0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0,1,25.3,1,1,0,False,True,False,True,False,False,False,False,False,True
5493,0196-VULGZ,0,1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,1,3,28.116666666666664,0,0,1,True,False,False,False,False,True,False,False,False,False
5494,8837-VVWLQ,0,0,0,0,8,1,0,1,0,0,0,1,0,0,84.95,668.4,1,4,21.2375,0,0,1,True,False,False,False,False,True,False,False,False,False
5495,2696-NARTR,1,0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1,3,24.616666666666664,0,0,0,True,False,False,False,False,True,False,False,False,False
5496,2208-NKVVH,1,0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0,1,24.25,1,0,0,False,True,False,True,False,False,True,False,True,False
5497,7614-QVWQL,1,0,1,1,49,0,0,0,1,0,0,1,1,1,51.8,2541.25,1,4,12.95,1,1,1,False,False,True,False,False,False,False,False,True,False
5498,1976-CFOCS,0,1,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,1,2,23.0,0,0,0,False,False,False,False,False,True,False,False,False,False
5499,4631-OACRM,1,1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,1,3,26.46666666666667,0,0,1,True,False,False,False,False,True,False,True,False,False
5500,7139-JZFVG,1,0,1,1,60,1,0,1,1,1,0,0,0,0,60.5,3694.45,0,5,12.1,1,1,0,False,False,False,True,False,False,False,False,True,False
5501,4987-GQWPO,1,0,0,0,17,0,0,0,0,0,0,0,0,0,25.1,382.8,0,1,25.1,0,1,0,False,False,False,False,True,False,False,True,False,False
5502,3755-JBMNH,1,1,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,1,2,35.9,0,1,0,True,False,False,False,False,False,False,True,False,False
5503,1757-TCATG,1,0,1,1,35,1,0,0,0,0,0,0,0,0,20.05,746.75,0,1,20.05,1,1,0,False,True,True,False,False,False,False,True,False,False
5504,6345-ULYRW,1,1,1,0,44,1,1,0,1,0,0,0,1,0,88.4,3912.9,1,4,22.1,1,0,1,True,False,True,False,False,False,True,False,True,False
5505,4776-XSKYQ,0,0,1,1,12,0,0,0,0,0,1,0,0,0,30.25,368.85,0,2,15.125,1,1,0,False,False,True,False,True,False,False,False,False,False
5506,8048-DSDFQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,1,20.2,0,0,0,False,True,False,False,False,False,True,False,False,False
5507,5753-QQWPW,0,0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,0,5,11.98,1,0,0,False,False,True,False,False,True,False,True,False,False
5508,6010-DDPPW,1,0,1,0,70,1,1,0,0,0,0,0,0,0,25.15,1940.85,0,1,25.15,1,1,0,False,True,False,True,False,False,False,False,False,True
5509,1809-DMJHQ,0,0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1,2,23.0,0,0,0,False,False,False,False,False,False,True,False,False,False
5510,6693-FRIRW,1,0,0,0,18,1,0,0,1,1,0,1,1,0,101.3,1794.65,0,6,16.883333333333333,0,1,1,True,False,False,False,True,False,False,True,False,False
5511,6586-MYGKD,1,0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,0,6,12.825000000000001,1,1,1,False,False,False,True,True,False,False,False,False,True
